state,district,incumbent,favored,confidence,nom_R,nom_D,nom_I,turnout_cvap,VOTER_POWER
MN,MN-HD-11A,D,D,Safe,Jeff Dotseth,Mike Sundin,FALSE,19624,-1.49E-07
MN,MN-HD-11B,R,R,Safe,Nathan Nelson,Jake Frechette,FALSE,19554,-4.25E-08
MN,MN-HD-12A,R,R,Safe,Jeffery W. Backer,Murray Smart,FALSE,19381,-4.29E-08
MN,MN-HD-12B,R,R,Safe,Paul Anderson,Ben Schirmers,FALSE,19378,-4.29E-08
MN,MN-HD-13A,R,R,Safe,Lisa Demuth,Katy Westlund,FALSE,19903,-4.18E-08
MN,MN-HD-13B,R,R,Safe,Tim O'Driscoll,Benjamin Carollo,FALSE,19506,-4.26E-08
MN,MN-HD-14A,R,R,Lean,Tama Theis,Tamara 'Tami' Calhoun,FALSE,19384,-3.81E-07
MN,MN-HD-14B,D,D,Safe,Paul Brandmire,Dan Wolgamott,FALSE,19894,-1.47E-07
MN,MN-HD-15A,R,R,Safe,Sondra Erickson,Cal Schmock,FALSE,18919,-4.40E-08
MN,MN-HD-15B,FALSE,R,Safe,TBA,Ron Thiessen,Myron Arthur Wilson,19016,-4.37E-08
MN,MN-HD-16A,R,R,Safe,Chris Swedzinski,Doria Drost,FALSE,18205,-4.57E-08
MN,MN-HD-16B,FALSE,R,Safe,TBA,Marinda 'Mindy' Kimmel,FALSE,18843,-4.42E-08
MN,MN-HD-17A,R,R,Safe,Tim Miller,TBA,Ed Engelmann,18144,-4.59E-08
MN,MN-HD-17B,R,R,Safe,Dave Baker,Logan Kortgard,FALSE,18048,-4.61E-08
MN,MN-HD-18B,R,R,Safe,Glenn Gruenhagen,Heather Bakke,FALSE,18070,-4.60E-08
MN,MN-HD-19A,D,D,Likely,Susan Akland,Jeff Brand,FALSE,19868,-5.33E-07
MN,MN-HD-19B,FALSE,D,Safe,Jeremy Loger,Luke Frederick,FALSE,21044,-1.39E-07
MN,MN-HD-20A,FALSE,R,Safe,Brian Pfarr,Erina Prom,FALSE,19275,-4.32E-08
MN,MN-HD-20B,D,D,Safe,Joe Moravchik,Todd Lippert,FALSE,19541,-1.50E-07
MN,MN-HD-21A,R,R,Likely,Barb Haley,Matt Bruns,FALSE,19285,-1.72E-07
MN,MN-HD-21B,R,R,Safe,Steve Drazkowski,Elise Diesslin,FALSE,19384,-4.29E-08
MN,MN-HD-22A,R,R,Safe,Joe Schomacker,TBA,FALSE,18314,-4.54E-08
MN,MN-HD-22B,FALSE,R,Safe,Rod Hamilton,Lynn Herrick,FALSE,16622,-5.00E-08
MN,MN-HD-23A,FALSE,R,Safe,TBA,Patricia Fahey Bacon,FALSE,18734,-4.44E-08
MN,MN-HD-23B,FALSE,R,Safe,TBA,Leroy McClelland,FALSE,18670,-4.46E-08
MN,MN-HD-24A,R,R,Safe,John Petersburg,Tom Shea,FALSE,18612,-4.47E-08
MN,MN-HD-24B,R,R,Safe,Brian Daniels,Ashley Martinez-Perez,FALSE,18449,-4.51E-08
MN,MN-HD-25A,R,R,Likely,Duane Quam,Kim Hicks,FALSE,18208,-1.82E-07
MN,MN-HD-25B,FALSE,D,Likely,Kenneth L. Bush,Liz Boldon,FALSE,19041,-5.56E-07
MN,MN-HD-26B,R,R,Likely,Nels T. Pierson,Randy Brock,FALSE,19487,-1.70E-07
MN,MN-HD-27A,R,R,Safe,Peggy Bennett,TBA,FALSE,18484,-4.50E-08
MN,MN-HD-27B,D,D,Likely,Patricia Mueller,Jeanne Poppe,FALSE,17811,-5.94E-07
MN,MN-HD-28B,R,R,Safe,Gregory M. Davids,Jordan Fontenello,FALSE,19323,-4.31E-08
MN,MN-HD-29A,R,R,Safe,Joe McDonald,Renee Cardarelle,FALSE,19099,-4.36E-08
MN,MN-HD-29B,R,R,Safe,Marion O'Neill,Joe Rosh,FALSE,19137,-4.35E-08
MN,MN-HD-30A,R,R,Safe,Paul Novotny,Chad Hobot,FALSE,19019,-4.37E-08
MN,MN-HD-30B,R,R,Safe,Eric Lucero,Brad Kovach,FALSE,18711,-4.45E-08
MN,MN-HD-31A,FALSE,R,Safe,TBA,Brad Brown,FALSE,19109,-4.35E-08
MN,MN-HD-31B,R,R,Safe,Cal K. Bahr,Sue Larson,FALSE,20489,-4.06E-08
MN,MN-HD-32A,R,R,Safe,Brian Johnson,Renae Berg,FALSE,19785,-4.20E-08
MN,MN-HD-32B,FALSE,R,Safe,TBA,Katie Malchow,FALSE,19640,-4.24E-08
MN,MN-HD-33A,R,R,Safe,Jerry Hertaus,Caitlin Cahill,FALSE,20627,-4.03E-08
MN,MN-HD-33B,D,D,Tilt,TBA,Kelly Morrison,FALSE,20083,-1.09E-06
MN,MN-HD-34A,R,R,Safe,Kristin Robbins,Brian Raines,FALSE,19999,-4.16E-08
MN,MN-HD-34B,D,D,Likely,Dori Trossen,Kristin Bahner,FALSE,21214,-4.99E-07
MN,MN-HD-35A,R,R,Likely,John Heinrich,Mike Erickson,FALSE,20025,-1.65E-07
MN,MN-HD-35B,R,R,Safe,Peggy Scott,Jason Ruffalo,FALSE,19147,-4.34E-08
MN,MN-HD-36A,D,D,Lean,Bill Maresh,Zack Stephenson,FALSE,19227,-9.50E-07
MN,MN-HD-37A,D,D,Safe,Ken Wendling,Erin Koegel,FALSE,19493,-1.50E-07
MN,MN-HD-37B,R,FALSE,Toss-Up,Nolan West,Amir Joseph Malik,FALSE,19986,-9.70E-07
MN,MN-HD-38A,FALSE,R,Likely,TBA,Kris Fredrick,FALSE,19474,-1.70E-07
MN,MN-HD-38B,D,D,Tilt,Elliott Engen,Ami Wazlawik,FALSE,21460,-1.02E-06
MN,MN-HD-39A,FALSE,R,Safe,Bob Dettmer,TBA,FALSE,19999,-4.16E-08
MN,MN-HD-39B,D,D,Tilt,Joe Garofalo,Shelly Christensen,FALSE,20419,-1.07E-06
MN,MN-HD-40A,D,D,Safe,David True,Michael V. Nelson,FALSE,15523,-1.88E-07
MN,MN-HD-40B,D,D,Safe,Charlotte Smith,Samantha Vang,Mary O'Connor,16167,-1.81E-07
MN,MN-HD-41A,D,D,Safe,Susan A. Erickson,Connie Bernardy,FALSE,18179,-1.61E-07
MN,MN-HD-41B,FALSE,D,Safe,Ronald Ray Vogel,Sandra Feist,FALSE,18702,-1.56E-07
MN,MN-HD-42A,D,D,Safe,Candy Sina,Kelly Moller,FALSE,20550,-1.42E-07
MN,MN-HD-42B,D,D,Safe,Sue Finney,Jamie Becker-Finn,FALSE,20541,-1.42E-07
MN,MN-HD-43A,D,D,Safe,Paul Babin,Peter M. Fischer,FALSE,19942,-1.47E-07
MN,MN-HD-43B,D,D,Safe,Jordan Herzog,Leon M. Lillie,FALSE,19791,-1.48E-07
MN,MN-HD-44A,D,D,Likely,Perry Nouis,Ginny Klevorn,FALSE,20323,-5.21E-07
MN,MN-HD-44B,D,D,Safe,Gary Porter,Patty Acomb,FALSE,19765,-1.48E-07
MN,MN-HD-45A,FALSE,D,Safe,Jesse Pfliger,TBA,FALSE,19009,-1.54E-07
MN,MN-HD-45B,D,D,Safe,Ken Fitzgerald,Mike Freiberg,FALSE,20256,-1.44E-07
MN,MN-HD-46A,D,D,Safe,Anne Taylor,Ryan Winkler,FALSE,20691,-1.41E-07
MN,MN-HD-46B,D,D,Safe,Melissa Moore,Cheryl Youakim,FALSE,19592,-1.49E-07
MN,MN-HD-47A,R,R,Safe,Jim Nash,Arlan Brinkmeier,FALSE,20182,-4.12E-08
MN,MN-HD-47B,R,R,Tilt,Greg Boe,Dan Kessler,FALSE,19644,-6.63E-07
MN,MN-HD-48A,D,D,Safe,Eric Wessels,Laurie Pryor,FALSE,19185,-1.52E-07
MN,MN-HD-48B,D,D,Tilt,Holly Link,Carlie Kotyza-Witthuhn,FALSE,17519,-1.25E-06
MN,MN-HD-49B,D,D,Safe,Joe Thalman,Steve Elkins,FALSE,20512,-1.43E-07
MN,MN-HD-50A,D,D,Safe,Tim Johnson,Michael Howard,FALSE,18003,-1.62E-07
MN,MN-HD-50B,D,D,Safe,Gary Heyer,Andrew Carlson,FALSE,19112,-1.53E-07
MN,MN-HD-51A,FALSE,D,Safe,Patrick J. Zurick,TBA,FALSE,19307,-1.51E-07
MN,MN-HD-51B,FALSE,D,Safe,Fern A. Smith,TBA,FALSE,18138,-1.61E-07
MN,MN-HD-52A,D,D,Safe,Mariah de la Paz,Rick Hansen,FALSE,19067,-1.53E-07
MN,MN-HD-52B,D,D,Likely,Cynthia Lonnquist,Ruth Richardson,FALSE,19048,-5.56E-07
MN,MN-HD-53A,D,D,Safe,William A. Johnston,Tou Xiong,FALSE,19307,-1.51E-07
MN,MN-HD-53B,D,D,Lean,Kelly Jahner-Byrne,Steve Sandell,FALSE,19384,-9.42E-07
MN,MN-HD-54A,D,D,Lean,Keith Franke,Anne Claflin,FALSE,18929,-9.65E-07
MN,MN-HD-54B,R,R,Tilt,Tony Jurgens,Kelsey Waits,FALSE,19567,-6.66E-07
MN,MN-HD-55A,D,D,Tilt,TBA,Brad Tabke,Ryan Martin,17878,-1.23E-06
MN,MN-HD-55B,R,R,Safe,Tony Albright,Andrea Nelsen,FALSE,19874,-4.19E-08
MN,MN-HD-56A,FALSE,D,Tilt,TBA,Jessica Hanson,FALSE,19137,-1.14E-06
MN,MN-HD-56B,FALSE,D,Tilt,Roz Peterson,Kaela Berg,FALSE,19205,-1.14E-06
MN,MN-HD-57A,D,D,Likely,Megan Olson,Robert Bierman,FALSE,20172,-5.25E-07
MN,MN-HD-57B,D,D,Lean,Sandra A. Jimenez,John D. Huot,FALSE,18557,-9.84E-07
MN,MN-HD-58A,R,R,Likely,Jon Koznick,Erin Preese,FALSE,18730,-1.77E-07
MN,MN-HD-58B,R,R,Safe,Pat Garofalo,Sara Wolf,FALSE,19221,-4.33E-08
MN,MN-HD-59A,D,D,Safe,FALSE,Fue Lee,Marcus Harcus,17965,-1.63E-07
MN,MN-HD-59B,FALSE,D,Safe,Alan Shilepsky,TBA,FALSE,21258,-1.38E-07
MN,MN-HD-60A,D,D,Safe,John Holmberg,Sydney Jordan,FALSE,20009,-1.46E-07
MN,MN-HD-61A,D,D,Safe,Kurtis Fechtmeyer,Frank Hornstein,FALSE,23482,-1.25E-07
MN,MN-HD-61B,D,D,Safe,Lisa Pohlman,Jamie Long,FALSE,19945,-1.47E-07
MN,MN-HD-62A,D,D,Safe,Arjun Kataria,Hodan Hassan,FALSE,16020,-1.83E-07
MN,MN-HD-62B,D,D,Safe,Ross Tenneson,Aisha Gomez,FALSE,17491,-1.67E-07
MN,MN-HD-63A,FALSE,D,Safe,Penny Arcos,TBA,David Wiester,19464,-1.50E-07
MN,MN-HD-63B,FALSE,D,Safe,Frank Pafko,TBA,Dennis Schuller,19237,-1.52E-07
MN,MN-HD-64A,D,D,Safe,Sherry Schack,Kaohly Her,FALSE,19817,-1.48E-07
MN,MN-HD-64B,D,D,Safe,Georgia Dietz,Dave Pinto,FALSE,19410,-1.51E-07
MN,MN-HD-65A,D,D,Safe,Amy Anderson,Rena Moran,FALSE,16991,-1.72E-07
MN,MN-HD-65B,D,D,Safe,Margaret Mary Stokely,Carlos Mariani,FALSE,19349,-1.51E-07
MN,MN-HD-66A,D,D,Safe,Brett Rose,Alice Hausman,FALSE,20297,-1.44E-07
MN,MN-HD-66B,FALSE,D,Safe,Mikki Murray,TBA,FALSE,16888,-1.73E-07
MN,MN-HD-67A,FALSE,D,Safe,John Stromenger,TBA,FALSE,16414,-1.78E-07
MN,MN-HD-67B,D,D,Safe,Fred Turk,Jay Xiong,FALSE,16978,-1.72E-07
MN,MN-SD-01,R,R,Safe,Mark Johnson,Reed Perkins,FALSE,38057,-1.10E-06
MN,MN-SD-02,R,R,Safe,Paul Utke,Leonard Alan Roy,FALSE,37855,-1.10E-06
MN,MN-SD-03,D,D,Safe,Christopher Hogan,Thomas (Tom) Bakk,FALSE,41017,-1.00E-06
MN,MN-SD-04,D,D,Likely,Mark Larson,Kent Eken,FALSE,40168,-4.04E-06
MN,MN-SD-05,R,R,Lean,Justin Eichorn,Rita Albrecht,"Robyn Smith, Dennis Barsness",40489,-8.36E-06
MN,MN-SD-06,FALSE,D,Safe,John J. Moren,TBA,FALSE,39838,-1.03E-06
MN,MN-SD-07,FALSE,D,Safe,Donna Bergstrom,TBA,FALSE,40229,-1.02E-06
MN,MN-SD-08,R,R,Safe,Bill Ingebrigtsen,Michele Anderson,FALSE,40085,-1.04E-06
MN,MN-SD-09,FALSE,R,Safe,TBA,A. John Peters,FALSE,37759,-1.11E-06
MN,MN-SD-10,FALSE,R,Safe,TBA,Steve Samuelson,FALSE,40165,-1.04E-06
MN,MN-SD-11,R,R,Likely,Jason Rarick,Michelle Lee,FALSE,39175,-4.20E-06
MN,MN-SD-12,R,R,Safe,Torrey Westrom,Jill Abahsain,FALSE,38758,-1.08E-06
MN,MN-SD-13,R,R,Safe,Jeff Howe,Michael Willemsen,FALSE,39409,-1.06E-06
MN,MN-SD-14,R,FALSE,Toss-Up,Jerry Relph,Aric Putnam,Jaden Partlow,39278,-1.54E-05
MN,MN-SD-15,R,R,Safe,Andrew Matthews,Brent Krist,FALSE,37938,-1.10E-06
MN,MN-SD-16,R,R,Safe,Gary Dahms,FALSE,"Steve ""Stoney"" Preslicka",37048,-1.13E-06
MN,MN-SD-17,R,R,Safe,Andrew Lang,Fernando Alvarado,FALSE,36189,-1.16E-06
MN,MN-SD-18,R,R,Safe,Scott Newman,Chad R. Tschimperle,FALSE,36894,-1.13E-06
MN,MN-SD-19,D,D,Safe,Elizabeth Bangert,Nick Frentz,FALSE,40912,-1.01E-06
MN,MN-SD-20,R,R,Lean,Rich Draheim,Jon Olson,Jason Hoschette,38816,-8.72E-06
MN,MN-SD-21,R,R,Likely,Michael P. Goggin,Ralph Kaehler,FALSE,38669,-4.26E-06
MN,MN-SD-22,R,R,Safe,Bill Weber,TBA,Brian Abrahamson,34936,-1.20E-06
MN,MN-SD-23,R,R,Safe,Julie A. Rosen,FALSE,David Pulkrabek,37403,-1.12E-06
MN,MN-SD-24,R,R,Safe,John R. Jasinski,Roger Steinkamp,FALSE,37060,-1.13E-06
MN,MN-SD-25,R,R,Likely,David Senjem,Sara Flick,FALSE,37249,-4.42E-06
MN,MN-SD-26,R,R,Lean,Carla Nelson,Aleta Borrund,FALSE,38563,-8.77E-06
MN,MN-SD-27,D,D,Lean,Gene Dornink,Dan Sparks,Tyler Becvar,36295,-9.21E-06
MN,MN-SD-28,R,R,Safe,Jeremy Miller,Sarah Kruger,Eric Leitzen,39588,-1.06E-06
MN,MN-SD-29,R,R,Safe,Bruce D. Anderson,Chris Brazelton,Mary Murphy,38239,-1.09E-06
MN,MN-SD-30,R,R,Safe,Mary Kiffmeyer,Diane Nguyen,FALSE,37730,-1.11E-06
MN,MN-SD-31,R,R,Safe,Michelle R. Benson,Kate Luthner,FALSE,39598,-1.06E-06
MN,MN-SD-32,R,R,Safe,Mark Koran,Joshua Fike,FALSE,39425,-1.06E-06
MN,MN-SD-33,R,R,Likely,David Osmek,Gretchen Piper,FALSE,40710,-4.04E-06
MN,MN-SD-34,R,R,Safe,Warren Limmer,Bonnie Westlin,FALSE,41213,-1.01E-06
MN,MN-SD-35,R,R,Safe,Jim Abeler,David L. Nelson,FALSE,39169,-1.07E-06
MN,MN-SD-36,D,D,Likely,Karen Attia,John Hoffman,FALSE,37647,-4.31E-06
MN,MN-SD-37,D,D,Lean,Brad Sanford,Jerry Newton,FALSE,39479,-8.47E-06
MN,MN-SD-38,R,R,Lean,Roger Chamberlain,Justin Stofferahn,FALSE,40934,-8.27E-06
MN,MN-SD-39,R,R,Likely,Karin Housley,TBA,FALSE,40418,-4.07E-06
MN,MN-SD-40,D,D,Safe,Robert Marvin,Chris Eaton,FALSE,31691,-1.30E-06
MN,MN-SD-41,FALSE,D,Safe,Lucia Marina Vogel,Mary Kunesh-Podein,FALSE,36881,-1.12E-06
MN,MN-SD-42,D,D,Safe,Ben Schwanke,"Jason ""Ike"" Isaacson",FALSE,41091,-1.00E-06
MN,MN-SD-43,D,D,Safe,Bob Zick,"Charles ""Chuck"" Wiger",Doug Daubenspeck,39733,-1.04E-06
MN,MN-SD-44,FALSE,D,Likely,Greg Pulles,Ann Johnson Stewart,FALSE,40088,-4.04E-06
MN,MN-SD-45,D,D,Safe,Roxana Bruins,Ann H. Rest,Andy Schuler,39268,-1.05E-06
MN,MN-SD-46,D,D,Safe,Bryan P. Björnson,Ron Latz,FALSE,40284,-1.02E-06
MN,MN-SD-47,FALSE,R,Safe,TBA,TBA,FALSE,39825,-1.05E-06
MN,MN-SD-48,D,D,Lean,Jeff Jiang,Steve Cwodzinski,FALSE,36702,-9.11E-06
MN,MN-SD-49,D,D,Safe,TBA,Melisa Lopez Franzen,FALSE,39608,-1.04E-06
MN,MN-SD-50,D,D,Safe,Dean Wm Mumbleau,Melissa Halvorson Wiklund,FALSE,37118,-1.11E-06
MN,MN-SD-51,D,D,Safe,Douglas D. Willetts,Jim Carlson,FALSE,37445,-1.10E-06
MN,MN-SD-52,D,D,Safe,Tomas Settell,Matt Klein,FALSE,38111,-1.08E-06
MN,MN-SD-53,FALSE,D,Likely,Mary Giuliani Stephens,TBA,FALSE,38691,-4.19E-06
MN,MN-SD-54,D,D,Lean,Leilani Holmstadt,Karla Bigham,FALSE,38496,-8.69E-06
MN,MN-SD-55,R,R,Safe,Eric Pratt,Sahra Odowa,FALSE,37756,-1.11E-06
MN,MN-SD-56,R,FALSE,Toss-Up,Dan Hall,TBA,FALSE,38339,-1.58E-05
MN,MN-SD-57,D,D,Likely,Jose W. Jimenez,Greg Clausen,FALSE,38730,-4.19E-06
MN,MN-SD-58,D,FALSE,Toss-Up,Zach Duckworth,Matt Little,FALSE,37948,-1.59E-05
MN,MN-SD-59,FALSE,D,Safe,Paul Anderson,TBA,FALSE,39223,-1.05E-06
MN,MN-SD-61,D,D,Safe,Jennifer Zielinski,Scott Dibble,FALSE,43427,-9.49E-07
MN,MN-SD-62,FALSE,D,Safe,Bruce Lundeen,TBA,FALSE,33510,-1.23E-06
MN,MN-SD-63,D,D,Safe,Diane Napper,Patricia Torres Ray,Chris Wright,38698,-1.07E-06
MN,MN-SD-64,FALSE,D,Safe,Sharon Anderson,Erin Murphy,Patricia Jirovec McArdell,39229,-1.05E-06
MN,MN-SD-65,D,D,Safe,Paul Holmgren,Sandy Pappas,FALSE,36339,-1.13E-06
MN,MN-SD-66,D,D,Safe,Greg Copeland,John Marty,FALSE,37185,-1.11E-06
NC,NC-HD-1,R,R,Lean,Edward C. Goodwin,Emily Bunch Nicholson,FALSE,28963,1.09E-06
NC,NC-HD-2,R,R,Safe,Larry Yarborough,Cindy Deporter,FALSE,30313,1.32E-07
NC,NC-HD-3,FALSE,R,Safe,Steve Tyson,Dorothea Downing White,FALSE,28315,1.41E-07
NC,NC-HD-4,R,R,Safe,Jimmy Dixon,Christopher Schulte,FALSE,28561,1.40E-07
NC,NC-HD-5,FALSE,D,Safe,Donald Kirkland,Howard Hunter,FALSE,28704,7.77E-08
NC,NC-HD-6,R,R,Likely,Bobby Hanig,Tommy Fulcher,FALSE,30705,5.08E-07
NC,NC-HD-7,FALSE,R,Safe,Matthew Winslow,Phil Stover,FALSE,29637,1.35E-07
NC,NC-HD-8,D,D,Safe,Tony Moore,Kandie D. Smith,FALSE,30532,7.30E-08
NC,NC-HD-9,R,D,Tilt,Perrin Jones,Brian Farkas,FALSE,29664,1.13E-06
NC,NC-HD-10,R,R,Safe,John Bell,Carl Martin,FALSE,30646,1.30E-07
NC,NC-HD-11,D,D,Safe,Clark Pope,Allison Dahle,Adrian Lee Travers,32748,6.81E-08
NC,NC-HD-12,R,R,Safe,Chris Humphrey,Virginia Cox-Daugherty,FALSE,26847,1.49E-07
NC,NC-HD-13,R,R,Safe,Pat McElraft,Buck Bayliff,FALSE,31090,1.28E-07
NC,NC-HD-14,R,R,Safe,George Cleveland,Marcy Wofford,FALSE,29254,1.37E-07
NC,NC-HD-15,R,R,Safe,Phil Shepard,Carolyn F. Gomaa,FALSE,32711,1.22E-07
NC,NC-HD-16,R,R,Safe,Carson Smith,Debbi Fintak,FALSE,32338,1.24E-07
NC,NC-HD-17,R,R,Safe,Frank Iler,Tom Simmons,FALSE,37607,1.06E-07
NC,NC-HD-18,D,D,Safe,Warren Kennedy,Deb Butler,FALSE,34117,6.53E-08
NC,NC-HD-19,FALSE,R,Safe,Charlie Miller,Marcia Morgan,FALSE,32131,1.24E-07
NC,NC-HD-20,FALSE,R,Lean,Ted Davis,Adam Ericson,FALSE,34583,9.15E-07
NC,NC-HD-21,D,D,Likely,Brent Heath,Raymond Smith,FALSE,28808,3.15E-07
NC,NC-HD-22,R,R,Safe,William Brisson,Albert Kirby,FALSE,28453,1.40E-07
NC,NC-HD-23,D,D,Safe,Claiborne Holtzman,Shelly Willingham,Abbie Lane,28766,7.75E-08
NC,NC-HD-24,FALSE,D,Lean,Mick Rankin,Jean Farmer-Butterfield,FALSE,29252,6.82E-07
NC,NC-HD-25,D,D,Lean,John Check,James Gailliard,Nick Taylor,28949,6.89E-07
NC,NC-HD-26,R,R,Safe,Donna McDowell White,Linda Bennett,FALSE,32340,1.23E-07
NC,NC-HD-27,D,D,Safe,Warren Scott Nail,Michael Wray,FALSE,27861,8.00E-08
NC,NC-HD-28,R,R,Safe,Larry C. Strickland,Corey Stephens,FALSE,31341,1.27E-07
NC,NC-HD-30,D,D,Safe,FALSE,Marcia Morey,Gavin Bell,33377,6.68E-08
NC,NC-HD-31,D,D,Safe,Steven W. Sosebee,Zack Hawkins,Sean Haugh,32632,6.83E-08
NC,NC-HD-32,D,D,Safe,David Woodson,Terry E. Garrison,FALSE,30813,7.23E-08
NC,NC-HD-33,FALSE,D,Safe,Frann Sarpolus,Rosa Gill,Sammie Brooks,34936,6.38E-08
NC,NC-HD-34,D,D,Safe,Ronald L. Smith,Grier Martin,Michael C. Munger,30207,7.38E-08
NC,NC-HD-35,D,D,Lean,Fred Von Canon,Terence Everitt,Michael Nelson,34807,5.73E-07
NC,NC-HD-36,D,D,Likely,Kim Coley,Julie von Haefen,Bruce Basson,31669,2.87E-07
NC,NC-HD-37,D,FALSE,Toss-Up,Erin Pare,Sydney Batch,Liam Leaver,33135,1.37E-06
NC,NC-HD-38,FALSE,D,Safe,Kenneth Bagnal,Abe Jones,Richard Haygood,29496,7.56E-08
NC,NC-HD-40,D,D,Safe,Gerard Falzon,Joe John,FALSE,30611,7.28E-08
NC,NC-HD-41,D,D,Safe,Scott Populorum,Gale Adcock,Guy Meilleur,30663,7.27E-08
NC,NC-HD-42,D,D,Safe,Jon Blake,Marvin W. Lucas,FALSE,32210,6.92E-08
NC,NC-HD-43,FALSE,FALSE,Toss-Up,Diane Wheatley,Kimberly Hardy,FALSE,28463,1.60E-06
NC,NC-HD-44,D,D,Safe,Heather S. Holmes,Billy Richardson,FALSE,28470,7.83E-08
NC,NC-HD-45,R,FALSE,Toss-Up,John Szoka,Frances Vinell Jackson,FALSE,29886,1.52E-06
NC,NC-HD-46,R,R,Likely,Brenden H. Jones,Tim Heath,FALSE,28149,5.54E-07
NC,NC-HD-47,D,D,Likely,Olivia Oxendine,Charles Graham,FALSE,29669,3.06E-07
NC,NC-HD-48,D,D,Safe,Johnny H. Boyles,Garland E. Pierce,FALSE,31169,7.15E-08
NC,NC-HD-49,D,D,Safe,David Robertson,Cynthia Ball,Cap Hayes,34723,6.42E-08
NC,NC-HD-51,R,R,Lean,John Sauls,Jason Cain,FALSE,30377,1.04E-06
NC,NC-HD-52,R,R,Safe,Jamie Boles,Lowell Simon,FALSE,31514,1.27E-07
NC,NC-HD-53,R,R,Safe,David R. Lewis,Sally Weeks Benson,Zach Berly,33056,1.21E-07
NC,NC-HD-54,D,D,Safe,George T. Gilson,Robert T. Reives,FALSE,33224,6.71E-08
NC,NC-HD-55,R,R,Safe,Mark Brody,Gloria Harrington Overcash,FALSE,29430,1.36E-07
NC,NC-HD-57,D,D,Safe,Chris Meadows,Ashton Clemmons,FALSE,30397,7.33E-08
NC,NC-HD-58,D,D,Safe,Clinton Honey,Amos Quick,FALSE,29913,7.45E-08
NC,NC-HD-59,R,R,Lean,Jon Hardister,Nicole Quick,FALSE,31739,9.97E-07
NC,NC-HD-60,D,D,Safe,Frank Ragsdale,Cecil Brockman,FALSE,29948,7.44E-08
NC,NC-HD-62,R,R,Safe,John Faircloth,Brandon Gray,FALSE,31909,1.25E-07
NC,NC-HD-63,R,FALSE,Toss-Up,Stephen Ross,Ricky Hurtado,FALSE,28228,1.61E-06
NC,NC-HD-64,R,R,Safe,Dennis Riddell,Eric Henry,FALSE,29000,1.38E-07
NC,NC-HD-65,R,R,Safe,Jerry Carter,Amanda Joann Bell,FALSE,30791,1.30E-07
NC,NC-HD-66,D,R,Lean,Ben Moss,Scott T. Brewer,FALSE,29476,1.07E-06
NC,NC-HD-68,FALSE,R,Safe,David Willis,Ericka L. McKnight,FALSE,28359,1.41E-07
NC,NC-HD-69,R,R,Safe,Dean Arp,Pam De Maria,FALSE,27861,1.43E-07
NC,NC-HD-70,R,R,Safe,Pat B. Hurley,Susan Lee Scott,FALSE,26807,1.49E-07
NC,NC-HD-72,FALSE,D,Safe,Dan Lawlor,Amber Baker,FALSE,27232,8.19E-08
NC,NC-HD-73,R,R,Safe,Lee Zachary,William Stinson,FALSE,29195,1.37E-07
NC,NC-HD-74,FALSE,R,Tilt,Jeff Zenger,Dan Besse,FALSE,30246,1.47E-06
NC,NC-HD-75,R,R,Safe,Donny Lambeth,Elisabeth Motsinger,FALSE,31233,1.28E-07
NC,NC-HD-76,R,R,Safe,Harry Warren,Al Heggins,FALSE,30315,1.32E-07
NC,NC-HD-77,R,R,Safe,Julia Craven Howard,Barbara B. Howard,FALSE,31053,1.29E-07
NC,NC-HD-78,R,R,Safe,Allen Ray McNeill,Jim Meredith,FALSE,28810,1.39E-07
NC,NC-HD-79,R,R,Safe,Keith Kidwell,Nick Blount,FALSE,28285,1.41E-07
NC,NC-HD-80,FALSE,R,Safe,Sam Watford,Wendy Sellars,FALSE,29938,1.33E-07
NC,NC-HD-81,R,R,Safe,Larry W. Potts,Robert Lewis Jordan,FALSE,30641,1.30E-07
NC,NC-HD-82,FALSE,R,Tilt,Kristin Baker,Aimy Steele,FALSE,31581,1.41E-06
NC,NC-HD-83,R,R,Lean,Larry Pittman,Gail Young,FALSE,30064,1.05E-06
NC,NC-HD-84,R,R,Safe,Jeffrey C. McNeely,Gayle Wesley Harris,FALSE,30490,1.31E-07
NC,NC-HD-85,FALSE,R,Safe,Dudley Greene,Ted Remington,FALSE,30064,1.33E-07
NC,NC-HD-86,R,R,Safe,Hugh Blackwell,Cecelia Surratt,FALSE,30224,1.32E-07
NC,NC-HD-87,R,R,Safe,Destin Hall,Corie Schreiber,FALSE,31132,1.28E-07
NC,NC-HD-88,D,D,Safe,David Tondreau,Mary Belk,FALSE,30177,7.39E-08
NC,NC-HD-89,R,R,Safe,Mitchell Smith Setzer,Greg Cranford,FALSE,28569,1.40E-07
NC,NC-HD-90,R,R,Safe,Sarah Stevens,Beth Shaw,FALSE,30749,1.30E-07
NC,NC-HD-91,R,R,Safe,Kyle Hall,Rita Cruise,FALSE,30971,1.29E-07
NC,NC-HD-92,FALSE,D,Safe,Jerry Munden,Terry Brown,FALSE,30046,7.42E-08
NC,NC-HD-93,D,D,Tilt,Ray Pickett,Ray Russell,FALSE,33303,1.01E-06
NC,NC-HD-95,FALSE,R,Safe,Grey Mills,Amanda Brown Kotis,FALSE,31425,1.27E-07
NC,NC-HD-96,R,R,Safe,Jay Adams,Kim Bost,FALSE,28218,1.42E-07
