num_polls,julian_date,date_most_recent_poll,median_margin,esd,state_num
3,136,131,0.70,3.39,36
2,136,068,-26.00,2.97,37
0,136,001,10.98,-999.00,38
7,136,135,6.00,4.18,39
0,136,001,15.51,-999.00,40
2,136,059,-8.90,4.60,41
0,136,001,-29.79,-999.00,42
2,136,122,-16.50,0.74,43
4,136,131,-1.70,3.48,44
2,136,136,-11.00,11.86,45
0,136,001,26.41,-999.00,46
3,136,099,8.00,1.65,47
2,136,097,18.00,7.41,48
1,136,009,-35.00,0.00,49
5,136,135,5.00,4.27,50
0,136,001,-46.30,-999.00,51
2,135,037,-20.50,0.74,1
0,135,001,-14.73,-999.00,2
3,135,135,4.00,3.56,3
0,135,001,-26.92,-999.00,4
3,135,130,35.90,4.32,5
3,135,132,18.16,3.68,6
2,135,125,18.10,7.26,7
0,135,001,86.80,-999.00,8
1,135,021,15.70,0.00,9
5,135,135,3.00,1.97,10
3,135,134,-1.10,1.68,11
0,135,001,32.52,-999.00,12
0,135,001,-31.60,-999.00,13
0,135,001,17.07,-999.00,14
1,135,104,-13.00,0.00,15
3,135,122,-2.00,5.27,16
2,135,071,-10.00,2.97,17
0,135,001,-29.84,-999.00,18
0,135,001,-19.64,-999.00,19
1,135,063,10.00,0.00,20
1,135,050,25.00,0.00,21
2,135,127,30.90,4.30,22
5,135,135,8.00,0.79,23
0,135,001,1.52,-999.00,24
2,135,100,-12.80,3.26,25
2,135,058,-8.50,2.22,26
2,135,118,-13.99,12.33,27
0,135,001,-25.05,-999.00,28
3,135,121,4.00,3.03,29
3,135,118,-2.00,6.72,30
3,135,125,19.00,3.62,31
2,135,112,10.30,2.52,32
2,135,125,29.50,9.64,33
8,135,135,3.00,3.17,34
1,135,065,-17.00,0.00,35
3,135,131,0.70,3.39,36
2,135,068,-26.00,2.97,37
0,135,001,10.98,-999.00,38
7,135,135,6.00,4.18,39
0,135,001,15.51,-999.00,40
2,135,059,-8.90,4.60,41
0,135,001,-29.79,-999.00,42
2,135,122,-16.50,0.74,43
4,135,131,-1.70,3.48,44
2,135,112,-12.00,10.38,45
0,135,001,26.41,-999.00,46
3,135,099,8.00,1.65,47
2,135,097,18.00,7.41,48
1,135,009,-35.00,0.00,49
5,135,135,5.00,4.27,50
0,135,001,-46.30,-999.00,51
2,134,037,-20.50,0.74,1
0,134,001,-14.73,-999.00,2
3,134,132,3.00,3.89,3
0,134,001,-26.92,-999.00,4
3,134,130,35.90,4.32,5
3,134,132,18.16,3.68,6
2,134,125,18.10,7.26,7
0,134,001,86.80,-999.00,8
1,134,021,15.70,0.00,9
4,134,133,3.50,2.08,10
3,134,134,-1.10,1.68,11
0,134,001,32.52,-999.00,12
0,134,001,-31.60,-999.00,13
0,134,001,17.07,-999.00,14
1,134,104,-13.00,0.00,15
3,134,122,-2.00,5.27,16
2,134,071,-10.00,2.97,17
0,134,001,-29.84,-999.00,18
0,134,001,-19.64,-999.00,19
1,134,063,10.00,0.00,20
1,134,050,25.00,0.00,21
2,134,127,30.90,4.30,22
4,134,126,8.00,0.92,23
0,134,001,1.52,-999.00,24
2,134,100,-12.80,3.26,25
2,134,058,-8.50,2.22,26
2,134,118,-13.99,12.33,27
0,134,001,-25.05,-999.00,28
3,134,121,4.00,3.03,29
3,134,118,-2.00,6.72,30
3,134,125,19.00,3.62,31
2,134,112,10.30,2.52,32
2,134,125,29.50,9.64,33
7,134,134,3.00,3.48,34
1,134,065,-17.00,0.00,35
3,134,131,0.70,3.39,36
2,134,068,-26.00,2.97,37
0,134,001,10.98,-999.00,38
6,134,134,6.00,4.57,39
0,134,001,15.51,-999.00,40
2,134,059,-8.90,4.60,41
0,134,001,-29.79,-999.00,42
2,134,122,-16.50,0.74,43
4,134,131,-1.70,3.48,44
2,134,112,-12.00,10.38,45
0,134,001,26.41,-999.00,46
3,134,099,8.00,1.65,47
2,134,097,18.00,7.41,48
1,134,009,-35.00,0.00,49
4,134,129,4.00,3.15,50
0,134,001,-46.30,-999.00,51
2,133,037,-20.50,0.74,1
0,133,001,-14.73,-999.00,2
3,133,132,3.00,3.89,3
0,133,001,-26.92,-999.00,4
3,133,130,35.90,4.32,5
3,133,132,18.16,3.68,6
2,133,125,18.10,7.26,7
0,133,001,86.80,-999.00,8
1,133,021,15.70,0.00,9
4,133,133,3.50,2.08,10
3,133,128,-1.10,1.68,11
0,133,001,32.52,-999.00,12
0,133,001,-31.60,-999.00,13
0,133,001,17.07,-999.00,14
1,133,104,-13.00,0.00,15
3,133,122,-2.00,5.27,16
2,133,071,-10.00,2.97,17
0,133,001,-29.84,-999.00,18
0,133,001,-19.64,-999.00,19
1,133,063,10.00,0.00,20
1,133,050,25.00,0.00,21
2,133,127,30.90,4.30,22
4,133,126,8.00,0.92,23
0,133,001,1.52,-999.00,24
2,133,100,-12.80,3.26,25
2,133,058,-8.50,2.22,26
2,133,118,-13.99,12.33,27
0,133,001,-25.05,-999.00,28
3,133,121,4.00,3.03,29
3,133,118,-2.00,6.72,30
3,133,125,19.00,3.62,31
2,133,112,10.30,2.52,32
2,133,125,29.50,9.64,33
6,133,130,3.00,2.95,34
1,133,065,-17.00,0.00,35
3,133,131,0.70,3.39,36
2,133,068,-26.00,2.97,37
0,133,001,10.98,-999.00,38
6,133,117,6.00,2.72,39
0,133,001,15.51,-999.00,40
2,133,059,-8.90,4.60,41
0,133,001,-29.79,-999.00,42
2,133,122,-16.50,0.74,43
4,133,131,-1.70,3.48,44
2,133,112,-12.00,10.38,45
0,133,001,26.41,-999.00,46
3,133,099,8.00,1.65,47
2,133,097,18.00,7.41,48
1,133,009,-35.00,0.00,49
4,133,129,4.00,3.15,50
0,133,001,-46.30,-999.00,51
2,132,037,-20.50,0.74,1
0,132,001,-14.73,-999.00,2
3,132,132,3.00,3.89,3
0,132,001,-26.92,-999.00,4
3,132,130,35.90,4.32,5
3,132,132,18.16,3.68,6
2,132,125,18.10,7.26,7
0,132,001,86.80,-999.00,8
1,132,021,15.70,0.00,9
3,132,112,3.00,1.78,10
3,132,128,-1.10,1.68,11
0,132,001,32.52,-999.00,12
0,132,001,-31.60,-999.00,13
0,132,001,17.07,-999.00,14
1,132,104,-13.00,0.00,15
3,132,122,-2.00,5.27,16
2,132,071,-10.00,2.97,17
0,132,001,-29.84,-999.00,18
0,132,001,-19.64,-999.00,19
1,132,063,10.00,0.00,20
1,132,050,25.00,0.00,21
2,132,127,30.90,4.30,22
4,132,126,8.00,0.92,23
0,132,001,1.52,-999.00,24
2,132,100,-12.80,3.26,25
2,132,058,-8.50,2.22,26
2,132,118,-13.99,12.33,27
0,132,001,-25.05,-999.00,28
3,132,121,4.00,3.03,29
3,132,118,-2.00,6.72,30
3,132,125,19.00,3.62,31
2,132,112,10.30,2.52,32
2,132,125,29.50,9.64,33
6,132,130,3.00,2.95,34
1,132,065,-17.00,0.00,35
3,132,131,0.70,3.39,36
2,132,068,-26.00,2.97,37
0,132,001,10.98,-999.00,38
6,132,117,6.00,2.72,39
0,132,001,15.51,-999.00,40
2,132,059,-8.90,4.60,41
0,132,001,-29.79,-999.00,42
2,132,122,-16.50,0.74,43
4,132,131,-1.70,3.48,44
2,132,112,-12.00,10.38,45
0,132,001,26.41,-999.00,46
3,132,099,8.00,1.65,47
2,132,097,18.00,7.41,48
1,132,009,-35.00,0.00,49
4,132,129,4.00,3.15,50
0,132,001,-46.30,-999.00,51
2,131,037,-20.50,0.74,1
0,131,001,-14.73,-999.00,2
3,131,099,3.00,4.61,3
0,131,001,-26.92,-999.00,4
3,131,130,35.90,4.32,5
3,131,124,18.16,10.27,6
2,131,125,18.10,7.26,7
0,131,001,86.80,-999.00,8
1,131,021,15.70,0.00,9
3,131,112,3.00,1.78,10
3,131,128,-1.10,1.68,11
0,131,001,32.52,-999.00,12
0,131,001,-31.60,-999.00,13
0,131,001,17.07,-999.00,14
1,131,104,-13.00,0.00,15
3,131,122,-2.00,5.27,16
2,131,071,-10.00,2.97,17
0,131,001,-29.84,-999.00,18
0,131,001,-19.64,-999.00,19
1,131,063,10.00,0.00,20
1,131,050,25.00,0.00,21
2,131,127,30.90,4.30,22
4,131,126,8.00,0.92,23
0,131,001,1.52,-999.00,24
2,131,100,-12.80,3.26,25
2,131,058,-8.50,2.22,26
2,131,118,-13.99,12.33,27
0,131,001,-25.05,-999.00,28
3,131,121,4.00,3.03,29
3,131,118,-2.00,6.72,30
3,131,125,19.00,3.62,31
2,131,112,10.30,2.52,32
2,131,125,29.50,9.64,33
6,131,130,3.00,2.95,34
1,131,065,-17.00,0.00,35
3,131,131,0.70,3.39,36
2,131,068,-26.00,2.97,37
0,131,001,10.98,-999.00,38
6,131,117,6.00,2.72,39
0,131,001,15.51,-999.00,40
2,131,059,-8.90,4.60,41
0,131,001,-29.79,-999.00,42
2,131,122,-16.50,0.74,43
4,131,131,-1.70,3.48,44
2,131,112,-12.00,10.38,45
0,131,001,26.41,-999.00,46
3,131,099,8.00,1.65,47
2,131,097,18.00,7.41,48
1,131,009,-35.00,0.00,49
4,131,129,4.00,3.15,50
0,131,001,-46.30,-999.00,51
2,130,037,-20.50,0.74,1
0,130,001,-14.73,-999.00,2
3,130,099,3.00,4.61,3
0,130,001,-26.92,-999.00,4
3,130,130,35.90,4.32,5
3,130,124,18.16,10.27,6
2,130,125,18.10,7.26,7
0,130,001,86.80,-999.00,8
1,130,021,15.70,0.00,9
3,130,112,3.00,1.78,10
3,130,128,-1.10,1.68,11
0,130,001,32.52,-999.00,12
0,130,001,-31.60,-999.00,13
0,130,001,17.07,-999.00,14
1,130,104,-13.00,0.00,15
3,130,122,-2.00,5.27,16
2,130,071,-10.00,2.97,17
0,130,001,-29.84,-999.00,18
0,130,001,-19.64,-999.00,19
1,130,063,10.00,0.00,20
1,130,050,25.00,0.00,21
2,130,127,30.90,4.30,22
4,130,126,8.00,0.92,23
0,130,001,1.52,-999.00,24
2,130,100,-12.80,3.26,25
2,130,058,-8.50,2.22,26
2,130,118,-13.99,12.33,27
0,130,001,-25.05,-999.00,28
3,130,121,4.00,3.03,29
3,130,118,-2.00,6.72,30
3,130,125,19.00,3.62,31
2,130,112,10.30,2.52,32
2,130,125,29.50,9.64,33
6,130,130,3.00,2.95,34
1,130,065,-17.00,0.00,35
2,130,116,2.35,2.45,36
2,130,068,-26.00,2.97,37
0,130,001,10.98,-999.00,38
6,130,117,6.00,2.72,39
0,130,001,15.51,-999.00,40
2,130,059,-8.90,4.60,41
0,130,001,-29.79,-999.00,42
2,130,122,-16.50,0.74,43
3,130,119,0.00,3.62,44
2,130,112,-12.00,10.38,45
0,130,001,26.41,-999.00,46
3,130,099,8.00,1.65,47
2,130,097,18.00,7.41,48
1,130,009,-35.00,0.00,49
4,130,129,4.00,3.15,50
0,130,001,-46.30,-999.00,51
2,129,037,-20.50,0.74,1
0,129,001,-14.73,-999.00,2
3,129,099,3.00,4.61,3
0,129,001,-26.92,-999.00,4
3,129,089,35.90,5.90,5
3,129,124,18.16,10.27,6
2,129,125,18.10,7.26,7
0,129,001,86.80,-999.00,8
1,129,021,15.70,0.00,9
3,129,112,3.00,1.78,10
3,129,128,-1.10,1.68,11
0,129,001,32.52,-999.00,12
0,129,001,-31.60,-999.00,13
0,129,001,17.07,-999.00,14
1,129,104,-13.00,0.00,15
3,129,122,-2.00,5.27,16
2,129,071,-10.00,2.97,17
0,129,001,-29.84,-999.00,18
0,129,001,-19.64,-999.00,19
1,129,063,10.00,0.00,20
1,129,050,25.00,0.00,21
2,129,127,30.90,4.30,22
4,129,126,8.00,0.92,23
0,129,001,1.52,-999.00,24
2,129,100,-12.80,3.26,25
2,129,058,-8.50,2.22,26
2,129,118,-13.99,12.33,27
0,129,001,-25.05,-999.00,28
3,129,121,4.00,3.03,29
3,129,118,-2.00,6.72,30
3,129,125,19.00,3.62,31
2,129,112,10.30,2.52,32
2,129,125,29.50,9.64,33
5,129,125,3.00,2.13,34
1,129,065,-17.00,0.00,35
2,129,116,2.35,2.45,36
2,129,068,-26.00,2.97,37
0,129,001,10.98,-999.00,38
6,129,117,6.00,2.72,39
0,129,001,15.51,-999.00,40
2,129,059,-8.90,4.60,41
0,129,001,-29.79,-999.00,42
2,129,122,-16.50,0.74,43
3,129,119,0.00,3.62,44
2,129,112,-12.00,10.38,45
0,129,001,26.41,-999.00,46
3,129,099,8.00,1.65,47
2,129,097,18.00,7.41,48
1,129,009,-35.00,0.00,49
4,129,129,4.00,3.15,50
0,129,001,-46.30,-999.00,51
2,128,037,-20.50,0.74,1
0,128,001,-14.73,-999.00,2
3,128,099,3.00,4.61,3
0,128,001,-26.92,-999.00,4
3,128,089,35.90,5.90,5
3,128,124,18.16,10.27,6
2,128,125,18.10,7.26,7
0,128,001,86.80,-999.00,8
1,128,021,15.70,0.00,9
3,128,112,3.00,1.78,10
3,128,128,-1.10,1.68,11
0,128,001,32.52,-999.00,12
0,128,001,-31.60,-999.00,13
0,128,001,17.07,-999.00,14
1,128,104,-13.00,0.00,15
3,128,122,-2.00,5.27,16
2,128,071,-10.00,2.97,17
0,128,001,-29.84,-999.00,18
0,128,001,-19.64,-999.00,19
1,128,063,10.00,0.00,20
1,128,050,25.00,0.00,21
2,128,127,30.90,4.30,22
4,128,126,8.00,0.92,23
0,128,001,1.52,-999.00,24
2,128,100,-12.80,3.26,25
2,128,058,-8.50,2.22,26
2,128,118,-13.99,12.33,27
0,128,001,-25.05,-999.00,28
3,128,121,4.00,3.03,29
3,128,118,-2.00,6.72,30
3,128,125,19.00,3.62,31
2,128,112,10.30,2.52,32
2,128,125,29.50,9.64,33
5,128,125,3.00,2.13,34
1,128,065,-17.00,0.00,35
2,128,116,2.35,2.45,36
2,128,068,-26.00,2.97,37
0,128,001,10.98,-999.00,38
6,128,117,6.00,2.72,39
0,128,001,15.51,-999.00,40
2,128,059,-8.90,4.60,41
0,128,001,-29.79,-999.00,42
2,128,122,-16.50,0.74,43
3,128,119,0.00,3.62,44
2,128,112,-12.00,10.38,45
0,128,001,26.41,-999.00,46
3,128,099,8.00,1.65,47
2,128,097,18.00,7.41,48
1,128,009,-35.00,0.00,49
4,128,128,3.59,1.17,50
0,128,001,-46.30,-999.00,51
2,127,037,-20.50,0.74,1
0,127,001,-14.73,-999.00,2
3,127,099,3.00,4.61,3
0,127,001,-26.92,-999.00,4
3,127,089,35.90,5.90,5
3,127,124,18.16,10.27,6
2,127,125,18.10,7.26,7
0,127,001,86.80,-999.00,8
1,127,021,15.70,0.00,9
3,127,112,3.00,1.78,10
3,127,118,-2.00,4.45,11
0,127,001,32.52,-999.00,12
0,127,001,-31.60,-999.00,13
0,127,001,17.07,-999.00,14
1,127,104,-13.00,0.00,15
3,127,122,-2.00,5.27,16
2,127,071,-10.00,2.97,17
0,127,001,-29.84,-999.00,18
0,127,001,-19.64,-999.00,19
1,127,063,10.00,0.00,20
1,127,050,25.00,0.00,21
2,127,127,30.90,4.30,22
4,127,126,8.00,0.92,23
0,127,001,1.52,-999.00,24
2,127,100,-12.80,3.26,25
2,127,058,-8.50,2.22,26
2,127,118,-13.99,12.33,27
0,127,001,-25.05,-999.00,28
3,127,121,4.00,3.03,29
3,127,118,-2.00,6.72,30
3,127,125,19.00,3.62,31
2,127,112,10.30,2.52,32
2,127,125,29.50,9.64,33
5,127,125,3.00,2.13,34
1,127,065,-17.00,0.00,35
2,127,116,2.35,2.45,36
2,127,068,-26.00,2.97,37
0,127,001,10.98,-999.00,38
6,127,117,6.00,2.72,39
0,127,001,15.51,-999.00,40
2,127,059,-8.90,4.60,41
0,127,001,-29.79,-999.00,42
2,127,122,-16.50,0.74,43
3,127,119,0.00,3.62,44
2,127,112,-12.00,10.38,45
0,127,001,26.41,-999.00,46
3,127,099,8.00,1.65,47
2,127,097,18.00,7.41,48
1,127,009,-35.00,0.00,49
3,127,112,4.17,1.04,50
0,127,001,-46.30,-999.00,51
2,126,037,-20.50,0.74,1
0,126,001,-14.73,-999.00,2
3,126,099,3.00,4.61,3
0,126,001,-26.92,-999.00,4
3,126,089,35.90,5.90,5
3,126,124,18.16,10.27,6
2,126,125,18.10,7.26,7
0,126,001,86.80,-999.00,8
1,126,021,15.70,0.00,9
3,126,112,3.00,1.78,10
3,126,118,-2.00,4.45,11
0,126,001,32.52,-999.00,12
0,126,001,-31.60,-999.00,13
0,126,001,17.07,-999.00,14
1,126,104,-13.00,0.00,15
3,126,122,-2.00,5.27,16
2,126,071,-10.00,2.97,17
0,126,001,-29.84,-999.00,18
0,126,001,-19.64,-999.00,19
1,126,063,10.00,0.00,20
1,126,050,25.00,0.00,21
1,126,122,28.00,0.00,22
5,126,126,8.00,0.95,23
0,126,001,1.52,-999.00,24
2,126,100,-12.80,3.26,25
2,126,058,-8.50,2.22,26
2,126,118,-13.99,12.33,27
0,126,001,-25.05,-999.00,28
3,126,121,4.00,3.03,29
3,126,118,-2.00,6.72,30
3,126,125,19.00,3.62,31
2,126,112,10.30,2.52,32
2,126,125,29.50,9.64,33
5,126,125,3.00,2.13,34
1,126,065,-17.00,0.00,35
2,126,116,2.35,2.45,36
2,126,068,-26.00,2.97,37
0,126,001,10.98,-999.00,38
6,126,117,6.00,2.72,39
0,126,001,15.51,-999.00,40
2,126,059,-8.90,4.60,41
0,126,001,-29.79,-999.00,42
2,126,122,-16.50,0.74,43
3,126,119,0.00,3.62,44
2,126,112,-12.00,10.38,45
0,126,001,26.41,-999.00,46
3,126,099,8.00,1.65,47
2,126,097,18.00,7.41,48
1,126,009,-35.00,0.00,49
4,126,112,3.59,1.92,50
0,126,001,-46.30,-999.00,51
2,125,037,-20.50,0.74,1
0,125,001,-14.73,-999.00,2
3,125,099,3.00,4.61,3
0,125,001,-26.92,-999.00,4
3,125,089,35.90,5.90,5
3,125,124,18.16,10.27,6
2,125,125,18.10,7.26,7
0,125,001,86.80,-999.00,8
1,125,021,15.70,0.00,9
3,125,112,3.00,1.78,10
3,125,118,-2.00,4.45,11
0,125,001,32.52,-999.00,12
0,125,001,-31.60,-999.00,13
0,125,001,17.07,-999.00,14
1,125,104,-13.00,0.00,15
3,125,122,-2.00,5.27,16
2,125,071,-10.00,2.97,17
0,125,001,-29.84,-999.00,18
0,125,001,-19.64,-999.00,19
1,125,063,10.00,0.00,20
1,125,050,25.00,0.00,21
1,125,122,28.00,0.00,22
5,125,120,8.00,0.91,23
0,125,001,1.52,-999.00,24
2,125,100,-12.80,3.26,25
2,125,058,-8.50,2.22,26
2,125,118,-13.99,12.33,27
0,125,001,-25.05,-999.00,28
3,125,121,4.00,3.03,29
3,125,118,-2.00,6.72,30
3,125,125,19.00,3.62,31
2,125,112,10.30,2.52,32
2,125,125,29.50,9.64,33
6,125,125,3.00,4.61,34
1,125,065,-17.00,0.00,35
2,125,116,2.35,2.45,36
2,125,068,-26.00,2.97,37
0,125,001,10.98,-999.00,38
6,125,117,6.00,2.72,39
0,125,001,15.51,-999.00,40
2,125,059,-8.90,4.60,41
0,125,001,-29.79,-999.00,42
2,125,122,-16.50,0.74,43
3,125,119,0.00,3.62,44
2,125,112,-12.00,10.38,45
0,125,001,26.41,-999.00,46
3,125,099,8.00,1.65,47
2,125,097,18.00,7.41,48
1,125,009,-35.00,0.00,49
4,125,112,3.59,1.92,50
0,125,001,-46.30,-999.00,51
2,124,037,-20.50,0.74,1
0,124,001,-14.73,-999.00,2
3,124,099,3.00,4.61,3
0,124,001,-26.92,-999.00,4
3,124,089,35.90,5.90,5
3,124,124,18.16,10.27,6
1,124,094,13.20,0.00,7
0,124,001,86.80,-999.00,8
1,124,021,15.70,0.00,9
3,124,112,3.00,1.78,10
3,124,118,-2.00,4.45,11
0,124,001,32.52,-999.00,12
0,124,001,-31.60,-999.00,13
0,124,001,17.07,-999.00,14
1,124,104,-13.00,0.00,15
3,124,122,-2.00,5.27,16
2,124,071,-10.00,2.97,17
0,124,001,-29.84,-999.00,18
0,124,001,-19.64,-999.00,19
1,124,063,10.00,0.00,20
1,124,050,25.00,0.00,21
1,124,122,28.00,0.00,22
5,124,120,8.00,0.91,23
0,124,001,1.52,-999.00,24
2,124,100,-12.80,3.26,25
2,124,058,-8.50,2.22,26
2,124,118,-13.99,12.33,27
0,124,001,-25.05,-999.00,28
3,124,121,4.00,3.03,29
3,124,118,-2.00,6.72,30
3,124,123,18.00,3.95,31
2,124,112,10.30,2.52,32
1,124,114,36.00,0.00,33
5,124,119,3.00,5.46,34
1,124,065,-17.00,0.00,35
2,124,116,2.35,2.45,36
2,124,068,-26.00,2.97,37
0,124,001,10.98,-999.00,38
6,124,117,6.00,2.72,39
0,124,001,15.51,-999.00,40
2,124,059,-8.90,4.60,41
0,124,001,-29.79,-999.00,42
2,124,122,-16.50,0.74,43
3,124,119,0.00,3.62,44
2,124,112,-12.00,10.38,45
0,124,001,26.41,-999.00,46
3,124,099,8.00,1.65,47
2,124,097,18.00,7.41,48
1,124,009,-35.00,0.00,49
4,124,112,3.59,1.92,50
0,124,001,-46.30,-999.00,51
2,123,037,-20.50,0.74,1
0,123,001,-14.73,-999.00,2
3,123,099,3.00,4.61,3
0,123,001,-26.92,-999.00,4
3,123,089,35.90,5.90,5
2,123,110,10.58,11.24,6
1,123,094,13.20,0.00,7
0,123,001,86.80,-999.00,8
1,123,021,15.70,0.00,9
3,123,112,3.00,1.78,10
3,123,118,-2.00,4.45,11
0,123,001,32.52,-999.00,12
0,123,001,-31.60,-999.00,13
0,123,001,17.07,-999.00,14
1,123,104,-13.00,0.00,15
3,123,122,-2.00,5.27,16
2,123,071,-10.00,2.97,17
0,123,001,-29.84,-999.00,18
0,123,001,-19.64,-999.00,19
1,123,063,10.00,0.00,20
1,123,050,25.00,0.00,21
1,123,122,28.00,0.00,22
5,123,120,8.00,0.91,23
0,123,001,1.52,-999.00,24
2,123,100,-12.80,3.26,25
2,123,058,-8.50,2.22,26
2,123,118,-13.99,12.33,27
0,123,001,-25.05,-999.00,28
3,123,121,4.00,3.03,29
3,123,118,-2.00,6.72,30
3,123,123,18.00,3.95,31
2,123,112,10.30,2.52,32
1,123,114,36.00,0.00,33
5,123,119,3.00,5.46,34
1,123,065,-17.00,0.00,35
2,123,116,2.35,2.45,36
2,123,068,-26.00,2.97,37
0,123,001,10.98,-999.00,38
6,123,117,6.00,2.72,39
0,123,001,15.51,-999.00,40
2,123,059,-8.90,4.60,41
0,123,001,-29.79,-999.00,42
2,123,122,-16.50,0.74,43
3,123,119,0.00,3.62,44
2,123,112,-12.00,10.38,45
0,123,001,26.41,-999.00,46
3,123,099,8.00,1.65,47
2,123,097,18.00,7.41,48
1,123,009,-35.00,0.00,49
4,123,112,3.59,1.92,50
0,123,001,-46.30,-999.00,51
2,122,037,-20.50,0.74,1
0,122,001,-14.73,-999.00,2
3,122,099,3.00,4.61,3
0,122,001,-26.92,-999.00,4
3,122,089,35.90,5.90,5
2,122,110,10.58,11.24,6
1,122,094,13.20,0.00,7
0,122,001,86.80,-999.00,8
1,122,021,15.70,0.00,9
4,122,112,3.50,2.30,10
3,122,118,-2.00,4.45,11
0,122,001,32.52,-999.00,12
0,122,001,-31.60,-999.00,13
0,122,001,17.07,-999.00,14
1,122,104,-13.00,0.00,15
3,122,122,-2.00,5.27,16
2,122,071,-10.00,2.97,17
0,122,001,-29.84,-999.00,18
0,122,001,-19.64,-999.00,19
1,122,063,10.00,0.00,20
1,122,050,25.00,0.00,21
1,122,122,28.00,0.00,22
5,122,120,8.00,0.91,23
0,122,001,1.52,-999.00,24
2,122,100,-12.80,3.26,25
2,122,058,-8.50,2.22,26
2,122,118,-13.99,12.33,27
0,122,001,-25.05,-999.00,28
3,122,121,4.00,3.03,29
3,122,118,-2.00,6.72,30
2,122,110,17.00,1.48,31
2,122,112,10.30,2.52,32
1,122,114,36.00,0.00,33
5,122,119,3.00,5.46,34
1,122,065,-17.00,0.00,35
2,122,116,2.35,2.45,36
2,122,068,-26.00,2.97,37
0,122,001,10.98,-999.00,38
6,122,117,6.00,2.72,39
0,122,001,15.51,-999.00,40
2,122,059,-8.90,4.60,41
0,122,001,-29.79,-999.00,42
2,122,122,-16.50,0.74,43
3,122,119,0.00,3.62,44
2,122,112,-12.00,10.38,45
0,122,001,26.41,-999.00,46
3,122,099,8.00,1.65,47
2,122,097,18.00,7.41,48
1,122,009,-35.00,0.00,49
4,122,112,3.59,1.92,50
0,122,001,-46.30,-999.00,51
2,121,037,-20.50,0.74,1
0,121,001,-14.73,-999.00,2
3,121,099,3.00,4.61,3
0,121,001,-26.92,-999.00,4
3,121,089,35.90,5.90,5
2,121,110,10.58,11.24,6
1,121,094,13.20,0.00,7
0,121,001,86.80,-999.00,8
1,121,021,15.70,0.00,9
4,121,112,3.50,2.30,10
3,121,118,-2.00,4.45,11
0,121,001,32.52,-999.00,12
0,121,001,-31.60,-999.00,13
0,121,001,17.07,-999.00,14
1,121,104,-13.00,0.00,15
2,121,065,-6.00,5.93,16
2,121,071,-10.00,2.97,17
0,121,001,-29.84,-999.00,18
0,121,001,-19.64,-999.00,19
1,121,063,10.00,0.00,20
1,121,050,25.00,0.00,21
0,121,001,27.20,-999.00,22
5,121,120,8.00,0.91,23
0,121,001,1.52,-999.00,24
2,121,100,-12.80,3.26,25
2,121,058,-8.50,2.22,26
2,121,118,-13.99,12.33,27
0,121,001,-25.05,-999.00,28
3,121,121,4.00,3.03,29
3,121,118,-2.00,6.72,30
2,121,110,17.00,1.48,31
2,121,112,10.30,2.52,32
1,121,114,36.00,0.00,33
5,121,119,3.00,5.46,34
1,121,065,-17.00,0.00,35
2,121,116,2.35,2.45,36
2,121,068,-26.00,2.97,37
0,121,001,10.98,-999.00,38
6,121,117,6.00,2.72,39
0,121,001,15.51,-999.00,40
2,121,059,-8.90,4.60,41
0,121,001,-29.79,-999.00,42
1,121,030,-16.00,0.00,43
3,121,119,0.00,3.62,44
2,121,112,-12.00,10.38,45
0,121,001,26.41,-999.00,46
3,121,099,8.00,1.65,47
2,121,097,18.00,7.41,48
1,121,009,-35.00,0.00,49
4,121,112,3.59,1.92,50
0,121,001,-46.30,-999.00,51
2,120,037,-20.50,0.74,1
0,120,001,-14.73,-999.00,2
3,120,099,3.00,4.61,3
0,120,001,-26.92,-999.00,4
3,120,089,35.90,5.90,5
2,120,110,10.58,11.24,6
1,120,094,13.20,0.00,7
0,120,001,86.80,-999.00,8
1,120,021,15.70,0.00,9
4,120,112,3.50,2.30,10
3,120,118,-2.00,4.45,11
0,120,001,32.52,-999.00,12
0,120,001,-31.60,-999.00,13
0,120,001,17.07,-999.00,14
1,120,104,-13.00,0.00,15
2,120,065,-6.00,5.93,16
2,120,071,-10.00,2.97,17
0,120,001,-29.84,-999.00,18
0,120,001,-19.64,-999.00,19
1,120,063,10.00,0.00,20
1,120,050,25.00,0.00,21
0,120,001,27.20,-999.00,22
5,120,120,8.00,0.91,23
0,120,001,1.52,-999.00,24
2,120,100,-12.80,3.26,25
2,120,058,-8.50,2.22,26
2,120,118,-13.99,12.33,27
0,120,001,-25.05,-999.00,28
2,120,052,5.40,3.85,29
3,120,118,-2.00,6.72,30
2,120,110,17.00,1.48,31
2,120,112,10.30,2.52,32
1,120,114,36.00,0.00,33
5,120,119,3.00,5.46,34
1,120,065,-17.00,0.00,35
2,120,116,2.35,2.45,36
2,120,068,-26.00,2.97,37
0,120,001,10.98,-999.00,38
6,120,117,6.00,2.72,39
0,120,001,15.51,-999.00,40
2,120,059,-8.90,4.60,41
0,120,001,-29.79,-999.00,42
1,120,030,-16.00,0.00,43
3,120,119,0.00,3.62,44
2,120,112,-12.00,10.38,45
0,120,001,26.41,-999.00,46
3,120,099,8.00,1.65,47
2,120,097,18.00,7.41,48
1,120,009,-35.00,0.00,49
4,120,112,3.59,1.92,50
0,120,001,-46.30,-999.00,51
2,119,037,-20.50,0.74,1
